Rating,Problem Name,Tags,ContestID,Index
900,Anti Light's Cell Guessing,math,1610,A
3500,Pushing Robots,,1609,H
3000,A Stroll Around the Matrix,data structures;greedy;math,1609,G
2800,Interesting Sections,data structures;divide and conquer;meet-in-the-middle;two pointers,1609,F
2400,William The Oblivious ,bitmasks;data structures;dp;matrices,1609,E
1600,Social Network,dsu;graphs;greedy;implementation;trees,1609,D
1400,Complex Market Analysis,binary search;dp;implementation;number theory;schedules;two pointers,1609,C
1100,William the Vigilant,implementation;strings,1609,B
900,Divide and Multiply,greedy;implementation;math;number theory,1609,A
3500,Alphabetic Tree,binary search;data structures;dfs and similar;hashing;string suffix structures;strings;trees,1608,G
3200,MEX counting,combinatorics;dp;implementation,1608,F
2800,The Cells on the Paper,binary search;implementation;sortings,1608,E
2400,Dominoes,combinatorics;fft;graphs;math;number theory,1608,D
1700,Game Master,data structures;dfs and similar;dp;graphs;greedy;two pointers,1608,C
1200,Build the Permutation,constructive algorithms;greedy,1608,B
800,Find Array,constructive algorithms;math,1608,A
2200,Banquet Preparations 2,greedy;sortings;two pointers,1607,H
2200,Banquet Preparations 1,greedy,1607,G
2300,Robot on the Board 2,brute force;dfs and similar;graphs;implementation,1607,F
1600,Robot on the Board 1,implementation,1607,E
1300,Blue-Red Permutation,greedy;math;sortings,1607,D
1000,Minimum Extraction,brute force;sortings,1607,C
900,Odd Grasshopper,math,1607,B
800,Linear Keyboard,implementation;strings,1607,A
2800,Tree Queries,brute force;dp;trees,1606,F
2100,Arena,combinatorics;dp;math,1606,E
2400,Red-Blue Matrix,brute force;constructive algorithms;implementation;sortings,1606,D
1400,Banknotes,greedy;number theory,1606,C
1100,Update Files,greedy;implementation;math,1606,B
900,AB Balance,strings,1606,A
2900,PalindORme,combinatorics;dp,1605,F
2400,Array Equalizer,binary search;greedy;implementation;math;number theory;sortings;two pointers,1605,E
2100,Treelabeling,bitmasks;constructive algorithms;dfs and similar;games;greedy;implementation;trees,1605,D
1400,Dominant Character,brute force;greedy;implementation;strings,1605,C
1000,Reverse Sort,greedy;sortings,1605,B
800,A.M. Deviation,math;number theory,1605,A
1100,XOR Specia-LIS-t,,1604,B
800,Era,greedy,1604,A
2700,October 18, 2017,combinatorics;dp;implementation;math,1603,F
3200,A Perfect Problem,combinatorics;dp;math,1603,E
3000,Artistic Partition,divide and conquer;dp;number theory,1603,D
2300,Extreme Extension,dp;greedy;math;number theory,1603,C
1600,Moderate Modular Mode,constructive algorithms;math;number theory,1603,B
1300,Di-visible Confusion,constructive algorithms;math;number theory,1603,A
1100,Divine Array,constructive algorithms;implementation,1602,B
800,Two Subsequences,implementation,1602,A
3400,Two Sorts,binary search;dfs and similar;math;meet-in-the-middle,1601,F
2900,Phys Ed Online,data structures;dp;greedy,1601,E
2700,Difficult Mountain,data structures;dp;greedy;sortings,1601,D
2300,Optimal Insertion,data structures;divide and conquer;dp;greedy;sortings,1601,C
1900,Frog Traveler,data structures;dfs and similar;dp;graphs;shortest paths;two pointers,1601,B
1300,Array Elimination,bitmasks;greedy;math;number theory,1601,A
1400,Robot Factory,bitmasks;dfs and similar,1600,J
2300,Party Organization,brute force;math;probabilities,1600,F
1900,Array Game,games;greedy;two pointers,1600,E
2600,Bob's Beautiful Array,bitmasks;brute force;greedy,1599,J
2700,Desert,data structures;graphs,1599,I
2100,Hidden Fortress,interactive;math,1599,H
2700,Shortest path,brute force;geometry;math;shortest paths,1599,G
2700,Mars,hashing,1599,F
3200,Two Arrays,data structures;matrices,1599,E
3200,Bubble Popping,,1599,D
2000,Bubble Strike,combinatorics;math;probabilities;ternary search,1599,C
3100,Restaurant Game,,1599,B
2600,Weights,constructive algorithms;greedy;two pointers,1599,A
3200,The Sum of Good Numbers,hashing;math;string suffix structures;strings,1598,G
2400,RBS,binary search;bitmasks;brute force;data structures;dp,1598,F
2100,Staircases,brute force;combinatorics;data structures;dfs and similar;dp;implementation;math,1598,E
1700,Training Session,combinatorics;data structures;geometry;implementation;math,1598,D
1200,Delete Two Elements,data structures;dp;implementation;math;two pointers,1598,C
1000,Groups,brute force;implementation,1598,B
800,Computer Game,brute force;dfs and similar;dp;implementation,1598,A
2400,Ideal Farm,constructive algorithms;math,1594,F
2300,Rubik's Cube Coloring (hard version),brute force;dp;implementation;math;trees,1594,E2
1300,Rubik's Cube Coloring (easy version),combinatorics;math,1594,E1
1700,The Number of Imposters,constructive algorithms;dfs and similar;dp;dsu;graphs,1594,D
1200,Make Them Equal,brute force;greedy;math;strings,1594,C
1100,Special Numbers,bitmasks;math,1594,B
800,Consecutive Sum Riddle,math,1594,A
2200,Changing Brackets,constructive algorithms;data structures;dp;greedy,1593,G
2100,Red-Black Number,dfs and similar;dp;implementation;math;meet-in-the-middle,1593,F
1600,Gardener and Tree,brute force;data structures;dfs and similar;greedy;implementation;trees,1593,E
1900,Half of Same,brute force;math;number theory,1593,D2
1100,All are Same,math;number theory,1593,D1
1000,Save More Mice,binary search;greedy;greedy,1593,C
900,Make it Divisible by 25,dfs and similar;dp;greedy;math;math,1593,B
800,Elections,math,1593,A
2800,Alice and Recoloring 2,constructive algorithms;flows;graph matchings;greedy,1592,F2
2600,Alice and Recoloring 1,constructive algorithms;greedy,1592,F1
2400,Bored Bakry,bitmasks;greedy;math;two pointers,1592,E
2300,Hemose in ICPC ?,binary search;dfs and similar;implementation;interactive;math;number theory;trees,1592,D
1700,Bakry and Partitioning,bitmasks;constructive algorithms;dfs and similar;dp;graphs;trees,1592,C
1200,Hemose Shopping,constructive algorithms;dsu;math;sortings,1592,B
800,Gamer Hemose,binary search;greedy;math;sortings,1592,A
3500,Jumping Through the Array,binary search;data structures;graphs;two pointers,1588,F
3500,Omkar and Mosaic,combinatorics;constructive algorithms;math,1586,I
2500,Poachers,dp;games;graphs;trees,1585,G
2400,Non-equal Neighbours,combinatorics;dp;math,1585,F
2400,Frequency Queries,data structures;dfs and similar;trees,1585,E
1900,Yet Another Sorting Problem,data structures;math,1585,D
1300,Minimize Distance,greedy,1585,C
900,Array Eversion,greedy,1585,B
800,Life of a Flower,implementation,1585,A
3200,Eligible Segments,geometry,1584,G
2600,Strange LCS,bitmasks;dp;graphs;greedy;strings,1584,F
2300,Game with Stones,binary search;data structures;games;greedy,1584,E
2000,Guess the Permutation,binary search;combinatorics;interactive;math,1584,D
900,Two Arrays,greedy;math;sortings,1584,C
1000,Coloring Rectangles,greedy;math,1584,B
800,Mathematical Addition,math,1584,A
3300,Omkar and Tours,data structures;divide and conquer;sortings;trees,1583,H
3000,Omkar and Time Travel,data structures;math,1583,G
2500,Defender of Childhood Dreams,bitmasks;constructive algorithms;divide and conquer,1583,F
2200,Moment of Bloom,constructive algorithms;dfs and similar;graph matchings;graphs;greedy;trees,1583,E
1800,Omkar and the Meaning of Life,constructive algorithms;greedy;interactive,1583,D
1700,Omkar and Determination,data structures;dp,1583,C
1200,Omkar and Heavenly Tree,constructive algorithms;trees,1583,B
800,Windblume Ode,math;number theory,1583,A
2600,Kuzya and Homework,data structures;number theory,1582,G
2400,Korney Korneevich and XOR (hard version),binary search;brute force;dp;greedy;two pointers,1582,F2
1800,Korney Korneevich and XOR (easy version),bitmasks;dp;greedy,1582,F1
2000,Pchelyonok and Segments,binary search;data structures;dp;greedy;math,1582,E
1600,Vupsen, Pupsen and 0,constructive algorithms;math,1582,D
1200,Grandma Capa Knits a Scarf,brute force;data structures;greedy;strings;two pointers,1582,C
900,Luntik and Subsequences,combinatorics;math,1582,B
800,Luntik and Concerts,math,1582,A
1200,Diameter of Graph,constructive algorithms;graphs;greedy;math,1581,B
800,CQXYM Count Permutations,combinatorics;math;number theory,1581,A
3300,Problems for Codeforces,combinatorics;fft;math,1580,F
3400,Railway Construction,brute force;constructive algorithms;data structures;graphs;shortest paths,1580,E
2900,Subsequence,brute force;divide and conquer;dp;greedy;trees,1580,D
2200,Train Maintenance,brute force;data structures;implementation,1580,C
2600,Mathematics Curriculum,brute force;combinatorics;dp;trees,1580,B
1700,Portal,brute force;data structures;dp;greedy;implementation,1580,A
2200,Minimal Coverage,dp,1579,G
1700,Array Stabilization (AND version),brute force;graphs;math;number theory;shortest paths,1579,F
1700,Array Optimization by Deque,data structures;greedy,1579,E2
1000,Permutation Minimization by Deque,constructive algorithms;greedy;math,1579,E1
1400,Productive Meeting,constructive algorithms;graphs;greedy,1579,D
1500,Ticks,greedy;implementation,1579,C
1100,Shifting Sort,implementation;sortings,1579,B
800,Casimir's String Solitaire,math;strings,1579,A
2700,The Mind,constructive algorithms;interactive;probabilities,1578,M
2400,Labyrinth,binary search;dsu;greedy,1578,L
2800,Kingdom of Islands,brute force;graphs;implementation,1578,K
3100,Just Kingdom,brute force;data structures;dfs and similar,1578,J
3300,Interactive Rays,geometry;interactive,1578,I
1700,Higher Order Functions,implementation;strings,1578,H
3500,Game of Chance,math;probabilities,1578,G
2900,Framing Pictures,geometry,1578,F
1200,Easy Scheduling,implementation;math,1578,E
3200,Dragon Curve,,1578,D
3500,Cactus Lady and her Cing,,1578,C
2800,Building Forest Trails,data structures;dsu,1578,B
2800,Anti-Tetris,constructive algorithms;graphs;shortest paths,1578,A
,Communication Routing Challenge,*special,1576,A
2400,Managing Telephone Poles,data structures;geometry,1575,M
2100,Longest Array Deconstruction,data structures;divide and conquer;dp;sortings,1575,L
2200,Knitting Batik,implementation;math,1575,K
1500,Jeopardy of Dropped Balls,binary search;brute force;dsu;implementation,1575,J
2300,Illusions of the Desert,data structures;trees,1575,I
2200,Holiday Wall Ornaments,dp;strings,1575,H
2200,GCD Festival,math;number theory,1575,G
2900,Finding Expected Value,math,1575,F
2600,Eye-Pleasing City Park Tour,data structures;trees,1575,E
1800,Divisible by Twenty-Five,brute force;dfs and similar;dp,1575,D
3000,Cyclic Sum,data structures;fft;number theory,1575,C
2300,Building an Amusement Park,binary search;geometry,1575,B
1100,Another Sorting Problem,data structures;sortings;strings,1575,A
2700,Occurrences,combinatorics;dfs and similar;dp;dsu;fft;graphs,1574,F
2500,Coloring,combinatorics;constructive algorithms;implementation;math,1574,E
2000,The Strongest Build,binary search;brute force;data structures;dfs and similar;graphs;greedy;hashing;implementation,1574,D
1300,Slay the Dragon,binary search;greedy;sortings;ternary search,1574,C
1100,Combinatorics Homework,combinatorics;greedy;math,1574,B
800,Regular Bracket Sequences,constructive algorithms,1574,A
1400,Swaps,greedy;math;sortings,1573,B
800,Countdown,greedy,1573,A
3400,Stations,data structures,1572,F
3000,Polygon,binary search;dp;geometry,1572,E
2800,Bridge Club,flows;graph matchings;graphs;greedy,1572,D
2700,Paint,dp;greedy,1572,C
2500,Xor of 3,brute force;constructive algorithms;greedy;two pointers,1572,B
1800,Book,binary search;brute force;data structures;dp;graphs;implementation;sortings,1572,A
3000,Two Railroads,*special,1571,J
3200,Physical Examination,*special;binary search;data structures,1571,I
2900,Laser Beams,*special;geometry;probabilities,1571,H
2500,A Battle Against a Dragon,*special;data structures;dp,1571,G
2000,Kotlinforces,*special;constructive algorithms;dp,1571,F
1700,Fix the String,*special;bitmasks;dp;greedy,1571,E
1800,Sweepstake,*special;brute force;constructive algorithms;implementation;math,1571,D
1800,Rhyme,*special;implementation,1571,C
1300,Epic Novel,*special;math,1571,B
800,Sequence of Comparisons,*special,1571,A
3000,Palindromic Hamiltonian Path,brute force;dfs and similar;dp;graphs;hashing,1569,F
2600,Playoff Restoration,bitmasks;brute force;hashing;implementation;meet-in-the-middle,1569,E
1900,Inconvenient Pairs,binary search;data structures;implementation;sortings;two pointers,1569,D
1500,Jury Meeting,combinatorics;math,1569,C
1000,Chess Tournament,constructive algorithms,1569,B
800,Balanced Substring,implementation,1569,A
2700,One-Four Overload,2-sat;constructive algorithms;dfs and similar;dsu;graphs;implementation,1567,F
2200,Non-Decreasing Dilemma,data structures;divide and conquer;math,1567,E
2000,Expression Evaluation Error,constructive algorithms;greedy;implementation;math,1567,D
1600,Carrying Conundrum,bitmasks;combinatorics;dp;math,1567,C
1000,MEXor Mixup,bitmasks;greedy,1567,B
800,Domino Disaster,implementation;strings,1567,A
3200,Xor-quiz,constructive algorithms;dp;interactive;math;number theory,1566,H
3100,Four Vertices,constructive algorithms;data structures;graphs;greedy;implementation;shortest paths,1566,G
2600,Points Movement,data structures;dp;greedy;implementation;sortings,1566,F
2000,Buds Re-hanging,constructive algorithms;dfs and similar;dp;greedy;trees,1566,E
1600,Seating Arrangements (hard version) ,data structures;greedy;implementation;sortings;two pointers,1566,D2
1100,Seating Arrangements (easy version) ,data structures;greedy;sortings,1566,D1
1000,MAX-MEX Cut,bitmasks;constructive algorithms;dp;greedy,1566,C
800,MIN-MEX Cut,bitmasks;constructive algorithms;dp;greedy,1566,B
800,Median Maximization,binary search;greedy;math,1566,A
2900,Tubular Bells,interactive;math;number theory;probabilities,1562,F
2500,Rescue Niwen!,dp;greedy;string suffix structures;strings,1562,E
2200,Two Hundred Twenty One (hard version),data structures;math,1562,D2
1700,Two Hundred Twenty One (easy version),data structures;dp;math,1562,D1
1500,Rings,constructive algorithms;math,1562,C
1000,Scenes From a Memory,brute force;constructive algorithms;implementation;math;number theory,1562,B
800,The Miracle and the Sleeper,greedy;math,1562,A
1700,Up the Strip (simplified version),brute force;data structures;dp;math;number theory,1561,D1
1300,Deep Down Below,binary search;greedy;sortings,1561,C
800,Simply Strange Sort,brute force;implementation;sortings,1561,A
2100,Nearest Beautiful Number (hard version),bitmasks;brute force;constructive algorithms;dfs and similar;dp;greedy,1560,F2
1900,Nearest Beautiful Number (easy version),binary search;bitmasks;brute force;constructive algorithms;dfs and similar;greedy,1560,F1
1800,Polycarp and String Transformation,binary search;implementation;sortings;strings,1560,E
1300,Make a Power of Two,greedy;math;strings,1560,D
800,Infinity Table,implementation;math,1560,C
800,Who's Opposite?,math,1560,B
800,Dislike of Threes,implementation,1560,A
2200,Mocha and Stars,combinatorics;dp;fft;math;number theory,1559,E
